Timestamp,E_Active,Freq,I_1,I_3,I_avg,I_neutral,ITHD2,PF_avg
2018-12-05 04:26:37,696.187,50.05,39.067,60.171,53.249,25.623,11.71,0.978
2018-12-05 04:27:38,696.187,50.06,41.446,59.729,53.778,23.518,11.7,0.977
2018-12-05 04:28:39,696.188,50.1,42.014,62.341,55.122,24.972,11.59,0.975
2018-12-05 04:29:41,696.189,50.02,38.254,60.015,52.203,26.085,11.99,0.976
2018-12-05 04:30:41,696.189,49.92,38.06,59.777,51.994,25.896,11.94,0.976
2018-12-05 04:31:42,696.19,49.96,40.135,61.526,54.043,25.602,11.44,0.973
2018-12-05 04:32:43,696.19,49.95,38.288,57.799,51.453,24.888,11.82,0.976
2018-12-05 04:33:44,696.191,50.0,54.155,73.723,67.973,25.328,10.57,0.978
2018-12-05 04:34:45,696.192,50.03,39.327,58.859,53.141,25.342,11.15,0.974
2018-12-05 04:35:49,696.192,50.01,38.96,57.108,51.865,24.553,11.69,0.977
2018-12-05 04:36:46,696.193,49.93,55.287,75.099,69.69,25.957,8.02,0.971
2018-12-05 04:37:47,696.194,49.84,38.999,58.715,53.016,25.612,11.25,0.974
2018-12-05 04:38:49,696.194,49.8,37.713,57.167,51.309,25.255,11.72,0.977
2018-12-05 04:39:49,696.195,49.86,46.441,64.547,59.918,24.735,8.91,0.976
2018-12-05 04:40:51,696.195,49.97,38.902,58.783,53.346,25.987,11.21,0.976
2018-12-05 04:41:51,696.196,49.96,37.763,57.027,51.943,25.576,11.85,0.977
2018-12-05 04:42:52,696.197,50.04,44.684,62.617,57.519,24.268,10.27,0.976
2018-12-05 04:43:53,696.197,50.14,39.351,60.065,52.902,25.792,11.6,0.975
2018-12-05 04:44:54,696.198,50.1,37.866,58.568,51.553,25.839,11.85,0.977
2018-12-05 04:45:55,696.199,49.97,42.356,61.545,55.447,24.956,10.97,0.975
2018-12-05 04:46:56,696.199,49.91,39.807,57.252,52.215,23.602,11.55,0.977
2018-12-05 04:47:57,696.2,49.88,37.739,57.004,50.746,24.294,12.03,0.976
2018-12-05 04:49:05,696.2,49.92,41.168,60.383,54.292,24.515,11.12,0.975
2018-12-05 04:49:59,696.201,49.89,37.927,57.239,50.978,24.552,11.67,0.976
2018-12-05 04:51:01,696.202,49.76,36.578,58.886,51.03,26.091,11.76,0.976
2018-12-05 04:52:01,696.202,49.69,39.403,62.252,54.013,26.246,11.08,0.973
2018-12-05 04:53:01,696.203,49.72,38.512,59.458,51.803,24.988,11.81,0.976
2018-12-05 04:54:02,696.203,49.78,36.791,59.276,51.761,26.207,11.36,0.977
2018-12-05 04:55:03,696.204,49.84,39.137,61.656,54.153,26.277,10.95,0.975
2018-12-05 04:56:04,696.205,50.0,37.117,59.191,51.912,25.864,11.59,0.977
2018-12-05 04:57:05,696.205,50.07,54.545,75.119,69.212,25.216,9.79,0.98
2018-12-05 04:58:06,696.206,50.13,40.302,61.271,54.174,25.064,11.32,0.976
2018-12-05 04:59:07,696.207,50.03,38.575,58.866,51.805,24.723,12.29,0.977
2018-12-05 05:00:08,696.207,50.0,55.403,76.659,69.691,25.367,9.5,0.977
2018-12-05 05:01:09,696.208,50.02,40.828,58.548,53.082,23.305,11.93,0.975
2018-12-05 05:02:10,696.208,50.03,39.002,57.109,51.418,23.594,12.07,0.977
2018-12-05 05:03:11,696.209,50.09,46.557,64.326,58.928,23.404,10.1,0.975
2018-12-05 05:04:11,696.21,50.13,40.452,58.213,53.101,23.188,11.39,0.974
2018-12-05 05:05:13,696.21,50.22,37.2,56.927,51.581,25.255,11.82,0.977
2018-12-05 05:06:13,696.211,50.1,42.727,62.362,56.634,25.022,10.04,0.975
2018-12-05 05:07:14,696.212,49.99,38.113,58.349,52.292,25.352,11.57,0.975
2018-12-05 05:08:15,696.212,49.86,36.976,62.241,52.696,27.79,11.7,0.974
2018-12-05 05:09:17,696.213,49.9,42.447,66.395,57.766,26.634,10.73,0.975
2018-12-05 05:10:17,696.214,49.94,38.33,62.767,53.814,26.935,11.47,0.977
2018-12-05 05:11:18,696.214,49.98,38.205,62.32,52.995,26.679,11.88,0.975
2018-12-05 05:12:19,696.215,49.99,40.182,60.441,54.22,24.983,11.13,0.975
2018-12-05 05:13:20,696.215,49.91,37.089,57.15,50.73,24.835,12.23,0.977
2018-12-05 05:14:21,696.216,49.92,36.77,57.173,50.35,24.873,11.99,0.977
2018-12-05 05:15:22,696.217,49.88,39.503,60.684,53.953,25.441,11.11,0.976
2018-12-05 05:16:23,696.217,49.84,37.642,58.077,51.488,24.897,11.46,0.977
2018-12-05 05:17:24,696.218,49.89,37.372,62.782,52.495,27.385,11.92,0.977
2018-12-05 05:18:25,696.219,49.93,41.38,58.618,54.134,22.86,10.92,0.976
2018-12-05 05:19:25,696.219,49.91,37.418,56.567,51.356,24.344,11.6,0.978
2018-12-05 05:20:27,696.22,50.01,55.14,72.346,67.802,22.457,11.27,0.98
2018-12-05 05:21:27,696.22,50.06,39.247,58.244,52.662,23.49,11.24,0.976
2018-12-05 05:22:30,696.221,50.0,37.469,56.448,50.785,23.42,11.65,0.978
2018-12-05 05:23:29,696.222,49.88,55.132,74.381,69.08,23.871,12.36,0.979
2018-12-05 05:24:30,696.222,49.82,38.543,58.146,52.375,23.922,11.07,0.976
2018-12-05 05:25:31,696.223,49.78,37.119,56.304,50.126,23.672,11.73,0.978
2018-12-05 05:26:32,696.223,49.81,56.901,74.655,69.434,22.859,8.92,0.978
2018-12-05 05:27:37,696.224,49.85,41.516,57.347,53.089,21.758,11.32,0.977
2018-12-05 05:28:34,696.225,49.83,40.037,55.999,51.038,21.722,11.67,0.979
2018-12-05 05:29:38,696.225,49.81,42.501,62.05,56.019,24.482,12.63,0.977
2018-12-05 05:30:36,696.226,49.8,38.329,57.556,51.651,24.111,11.51,0.977
2018-12-05 05:31:38,696.226,49.87,37.248,56.3,50.835,24.268,11.55,0.979
2018-12-05 05:32:38,696.227,49.95,41.276,59.853,54.467,23.532,10.92,0.978
2018-12-05 05:33:38,696.228,50.03,39.376,55.492,51.291,21.879,11.57,0.978
2018-12-05 05:34:39,696.228,50.11,39.033,51.343,48.949,19.157,11.61,0.975
2018-12-05 05:35:40,696.229,50.04,40.549,54.666,51.557,20.372,10.89,0.973
2018-12-05 05:36:41,696.229,50.05,37.507,51.548,48.418,20.217,11.75,0.974
2018-12-05 05:37:43,696.23,50.0,37.388,53.614,49.012,21.159,11.92,0.974
2018-12-05 05:38:43,696.231,50.0,39.829,56.121,51.543,20.949,11.21,0.971
2018-12-05 05:39:44,696.231,49.98,36.724,53.787,49.02,22.177,11.67,0.974
2018-12-05 05:40:45,696.232,49.94,36.669,53.783,49.015,22.354,11.6,0.974
2018-12-05 05:41:48,696.232,50.06,38.879,55.86,51.219,22.106,11.17,0.973
2018-12-05 05:42:47,696.233,50.12,36.918,53.715,48.683,21.834,11.73,0.973
2018-12-05 05:43:48,696.234,49.98,52.805,69.654,64.979,21.849,10.58,0.975
2018-12-05 05:44:50,696.234,49.9,39.701,53.703,50.224,19.899,10.96,0.971
2018-12-05 05:45:50,696.235,49.95,37.925,51.486,48.79,19.751,11.0,0.973
2018-12-05 05:46:50,696.235,50.0,53.753,69.152,66.236,21.166,9.14,0.972
2018-12-05 05:47:51,696.236,50.04,37.509,54.711,50.258,22.289,10.68,0.97
2018-12-05 05:48:52,696.237,50.13,37.786,52.985,49.075,20.503,11.05,0.974
2018-12-05 05:49:55,696.237,50.07,50.696,65.487,62.454,20.445,11.55,0.973
2018-12-05 05:50:54,696.238,49.96,41.334,53.159,50.227,18.097,11.23,0.97
2018-12-05 05:51:55,696.238,49.95,38.299,51.431,48.631,19.06,11.04,0.972
2018-12-05 05:52:56,696.239,49.94,43.882,56.941,54.369,19.202,9.5,0.97
2018-12-05 05:53:57,696.239,49.95,37.804,52.928,49.457,20.578,10.92,0.968
2018-12-05 05:54:58,696.24,49.98,36.647,51.461,47.602,20.212,11.71,0.971
2018-12-05 05:55:59,696.241,49.99,43.528,55.544,52.79,18.429,10.7,0.971
2018-12-05 05:57:00,696.241,49.98,37.909,51.483,48.06,19.315,11.71,0.972
2018-12-05 05:58:01,696.242,50.06,37.654,51.366,47.916,19.6,11.52,0.972
2018-12-05 05:59:03,696.242,50.05,39.659,54.659,50.857,20.594,10.93,0.97
2018-12-05 06:00:03,696.243,50.05,36.597,51.579,47.669,20.467,11.26,0.972
2018-12-05 06:01:04,696.244,50.06,36.238,51.228,47.408,20.43,11.14,0.971
2018-12-05 06:02:04,696.244,50.1,40.428,54.07,50.538,19.097,10.78,0.971
2018-12-05 06:03:06,696.245,50.07,37.751,51.511,47.773,19.385,11.24,0.971
2018-12-05 06:04:07,696.245,50.08,37.679,51.264,47.851,19.517,11.35,0.971
2018-12-05 06:07:08,696.246,50.14,36.56,51.308,47.743,20.031,10.68,0.97
2018-12-05 06:08:28,696.248,50.16,38.223,52.984,49.477,20.001,10.26,0.967
2018-12-05 06:09:11,696.248,50.08,36.401,51.174,48.206,20.361,10.4,0.97
2018-12-05 06:10:12,696.249,50.07,52.983,67.217,65.085,20.364,8.72,0.975
2018-12-05 06:11:13,696.249,50.07,38.561,52.665,51.123,20.775,9.51,0.969
2018-12-05 06:12:13,696.25,50.04,36.45,51.001,49.32,21.337,9.79,0.972
2018-12-05 06:13:16,696.251,50.03,43.009,58.178,54.999,20.75,7.95,0.971
2018-12-05 06:14:15,696.251,50.09,37.64,52.748,48.588,20.214,10.59,0.966
2018-12-05 06:15:16,696.252,50.08,36.115,51.288,47.195,20.26,10.93,0.97
2018-12-05 06:16:18,696.252,50.04,41.103,56.212,52.204,20.274,10.92,0.969
2018-12-05 06:17:19,696.253,50.01,36.534,53.368,48.084,21.032,10.59,0.965
2018-12-05 06:18:20,696.254,49.97,39.261,53.132,48.779,19.405,10.72,0.972
2018-12-05 06:19:20,696.254,50.0,41.842,58.276,52.804,21.03,10.14,0.97
2018-12-05 06:20:21,696.255,50.04,38.234,54.482,48.965,20.893,10.73,0.971
2018-12-05 06:21:22,696.255,50.1,36.417,53.142,47.803,20.911,10.92,0.97
2018-12-05 06:22:23,696.256,50.08,39.64,55.893,50.916,20.403,10.25,0.968
2018-12-05 06:23:25,696.257,50.13,37.002,53.059,48.065,20.434,10.79,0.97
2018-12-05 06:24:25,696.257,50.08,36.479,52.74,48.472,20.512,11.69,0.971
2018-12-05 06:25:27,696.258,50.15,39.319,54.738,50.929,19.995,10.21,0.968
2018-12-05 06:26:27,696.258,50.21,40.274,50.883,49.213,17.532,10.8,0.973
2018-12-05 06:27:28,696.259,50.24,56.193,66.563,64.946,17.753,10.89,0.976
2018-12-05 06:28:28,696.259,50.21,38.446,52.856,49.564,20.186,10.48,0.969
2018-12-05 06:29:29,696.26,50.11,36.267,51.152,47.076,20.194,10.99,0.97
2018-12-05 06:30:30,696.261,50.09,52.378,67.092,63.503,20.633,9.45,0.975
2018-12-05 06:31:31,696.261,50.06,37.889,52.646,49.301,20.592,10.69,0.967
2018-12-05 06:32:33,696.262,49.98,36.619,50.708,47.7,19.911,10.95,0.972
2018-12-05 06:33:33,696.262,49.93,50.472,65.519,61.823,20.826,8.2,0.973
2018-12-05 06:34:34,696.263,49.9,37.717,52.612,49.841,20.948,10.17,0.971
2018-12-05 06:35:35,696.264,50.04,36.12,51.56,48.346,20.859,10.2,0.972
2018-12-05 06:36:36,696.264,50.09,43.432,56.86,54.535,19.644,8.62,0.971
2018-12-05 06:37:37,696.265,50.12,40.742,52.671,50.691,18.843,10.38,0.969
2018-12-05 06:38:40,696.265,50.15,36.581,51.366,48.33,20.233,10.41,0.971
2018-12-05 06:39:39,696.266,50.12,40.812,55.662,52.051,20.199,10.04,0.969
2018-12-05 06:40:40,696.267,50.13,38.443,51.438,48.431,18.936,10.87,0.971
2018-12-05 06:41:41,696.267,50.14,38.305,51.162,48.239,18.833,10.88,0.97
2018-12-05 06:42:41,696.268,50.19,42.224,54.846,51.625,18.828,10.23,0.968
2018-12-05 06:43:42,696.268,50.27,37.422,53.039,48.155,21.5,10.78,0.972
2018-12-05 06:44:43,696.269,50.3,37.038,53.401,48.613,22.468,10.75,0.973
2018-12-05 06:45:45,696.27,50.28,43.038,56.349,52.707,21.012,10.14,0.972
2018-12-05 06:46:46,696.27,50.13,38.43,53.524,47.016,22.225,12.11,0.971
2018-12-05 06:47:46,696.271,49.98,36.259,51.523,45.402,19.604,12.61,0.956
2018-12-05 06:48:47,696.271,49.82,38.672,53.913,47.972,19.234,11.73,0.954
2018-12-05 06:49:49,696.272,49.81,36.433,51.565,45.693,19.415,12.38,0.957
2018-12-05 06:50:49,696.272,49.96,39.592,52.75,47.215,19.551,12.64,0.959
2018-12-05 06:51:50,696.273,50.13,38.341,54.665,48.097,20.343,12.06,0.956
2018-12-05 06:52:51,696.273,50.24,38.068,52.59,46.73,19.649,12.32,0.959
2018-12-05 06:53:52,696.274,50.33,52.455,67.06,62.453,18.816,8.91,0.967
2018-12-05 06:54:53,696.275,50.3,40.033,53.04,48.619,17.883,11.91,0.955
2018-12-05 06:55:53,696.275,50.12,38.579,53.412,47.151,20.059,12.58,0.958
2018-12-05 06:56:54,696.276,50.01,55.953,70.613,65.48,19.403,8.8,0.963
2018-12-05 06:57:55,696.276,49.89,32.533,49.421,42.419,18.871,12.58,0.926
2018-12-05 06:58:56,696.277,49.89,31.045,46.744,41.568,16.613,13.25,0.935
2018-12-05 06:59:57,696.277,49.89,39.377,54.908,49.962,16.192,9.86,0.941
2018-12-05 07:00:58,696.278,49.89,32.812,48.042,43.571,15.854,12.63,0.93
2018-12-05 07:02:03,696.278,49.85,30.764,46.603,41.846,16.213,12.57,0.935
2018-12-05 07:03:01,696.279,49.82,35.644,51.474,47.494,16.312,10.44,0.939
2018-12-05 07:04:01,696.279,49.88,32.014,48.015,43.452,16.29,12.59,0.932
2018-12-05 07:05:02,696.28,49.9,32.334,46.475,42.662,15.602,12.81,0.936
2018-12-05 07:06:04,696.28,49.89,35.443,51.151,48.38,15.341,9.12,0.945
2018-12-05 07:07:04,696.281,49.92,30.963,49.118,44.157,16.156,11.58,0.944
2018-12-05 07:08:05,696.281,49.98,30.58,47.576,42.292,16.06,11.88,0.94
2018-12-05 07:09:07,696.282,50.04,53.931,68.821,64.684,15.491,11.4,0.905
2018-12-05 07:10:08,696.283,50.06,58.546,71.99,68.92,15.481,8.58,0.889
2018-12-05 07:11:08,696.284,50.02,85.676,99.693,96.47,15.635,7.9,0.889
2018-12-05 07:12:08,696.285,49.95,88.185,96.443,95.869,14.101,7.4,0.889
2018-12-05 07:13:10,696.286,49.9,78.095,88.873,86.564,14.311,11.39,0.885
2018-12-05 07:14:10,696.287,49.91,87.84,100.977,97.636,15.451,9.41,0.899
2018-12-05 07:15:11,696.288,49.97,96.923,108.143,107.083,15.059,8.81,0.858
2018-12-05 07:16:12,696.289,50.05,95.133,108.436,106.049,16.263,9.13,0.863
2018-12-05 07:17:14,696.29,50.0,99.901,112.758,109.846,16.15,20.51,0.863
2018-12-05 07:18:15,696.291,50.06,98.22,112.598,109.93,17.25,11.39,0.868
2018-12-05 07:19:15,696.292,50.08,98.203,114.511,110.705,18.394,12.23,0.859
2018-12-05 07:20:16,696.294,50.11,125.293,136.652,135.831,16.755,14.85,0.861
2018-12-05 07:21:17,696.295,50.06,105.221,117.379,115.394,15.245,10.81,0.836
2018-12-05 07:22:18,696.296,49.98,125.124,141.514,136.518,20.783,12.06,0.861
2018-12-05 07:23:19,696.297,50.07,104.852,120.623,116.312,17.201,10.26,0.877
2018-12-05 07:24:23,696.299,50.05,102.744,116.707,114.118,17.078,11.4,0.812
2018-12-05 07:25:21,696.3,50.01,114.516,124.318,124.41,15.451,13.0,0.839
2018-12-05 07:26:22,696.301,49.95,111.217,121.138,122.529,15.936,10.24,0.834
2018-12-05 07:27:23,696.302,49.77,115.966,127.621,126.536,16.31,18.11,0.863
2018-12-05 07:28:24,696.304,49.8,106.308,117.409,116.053,16.133,10.95,0.831
2018-12-05 07:29:24,696.305,49.96,136.898,145.378,146.627,15.663,11.12,0.873
2018-12-05 07:30:25,696.307,50.14,122.38,134.726,134.137,17.372,12.36,0.845
2018-12-05 07:31:27,696.308,50.2,132.949,136.235,139.42,16.567,11.0,0.84
2018-12-05 07:32:27,696.309,50.08,133.424,134.03,139.417,17.973,11.7,0.841
2018-12-05 07:33:28,696.311,50.06,135.952,139.455,143.91,18.571,8.0,0.847
2018-12-05 07:34:29,696.312,49.98,120.444,124.826,127.341,17.189,9.44,0.837
2018-12-05 07:35:30,696.313,50.03,140.053,137.636,147.964,27.761,11.33,0.861
2018-12-05 07:36:32,696.315,50.08,133.027,130.325,141.529,32.971,12.04,0.845
2018-12-05 07:37:32,696.316,50.04,140.942,141.78,151.328,33.516,12.82,0.876
2018-12-05 07:38:33,696.318,50.05,139.459,147.337,155.837,37.517,15.33,0.899
2018-12-05 07:39:34,696.32,50.0,153.9,149.661,165.516,44.271,11.06,0.918
2018-12-05 07:40:34,696.321,49.89,142.886,138.949,155.395,46.863,10.5,0.895
2018-12-05 07:41:35,696.323,50.01,154.278,147.126,164.697,47.68,16.99,0.893
2018-12-05 07:42:36,696.325,50.02,144.966,136.982,156.491,44.99,10.42,0.916
2018-12-05 07:43:37,696.326,50.0,150.506,145.703,161.322,43.629,16.26,0.902
2018-12-05 07:44:38,696.328,49.99,163.961,156.715,174.549,45.796,12.6,0.903
2018-12-05 07:45:40,696.33,50.04,149.568,148.096,163.29,46.2,15.84,0.912
2018-12-05 07:46:40,696.332,50.04,159.888,156.798,173.074,46.013,12.18,0.905
2018-12-05 07:47:41,696.333,50.01,148.72,149.601,162.016,40.552,7.65,0.908
2018-12-05 07:48:42,696.335,50.05,150.55,151.13,163.622,40.274,8.5,0.909
2018-12-05 07:49:43,696.337,50.19,142.877,138.348,154.86,44.501,13.28,0.894
2018-12-05 07:50:44,696.339,50.22,148.485,141.666,159.755,45.139,15.85,0.895
2018-12-05 07:51:46,696.341,50.23,158.305,150.238,169.464,46.158,11.85,0.897
2018-12-05 07:52:46,696.343,50.15,192.262,186.755,204.943,46.468,15.39,0.903
2018-12-05 07:53:46,696.344,50.18,168.841,163.815,179.103,41.738,11.61,0.9
2018-12-05 07:54:48,696.346,50.16,166.396,163.006,177.168,40.495,15.35,0.912
2018-12-05 07:55:48,696.348,50.14,164.287,167.653,178.678,39.25,13.39,0.91
2018-12-05 07:56:49,696.35,50.16,157.929,155.314,171.187,39.347,11.47,0.913
2018-12-05 07:57:50,696.352,50.1,143.172,150.137,158.952,37.912,15.85,0.907
2018-12-05 07:58:51,696.354,50.09,159.118,153.429,172.723,47.824,12.16,0.902
2018-12-05 07:59:52,696.355,50.06,151.433,140.51,159.69,44.276,12.6,0.919
2018-12-05 08:00:54,696.357,49.92,166.553,158.392,176.038,45.496,13.54,0.908
2018-12-05 08:01:55,696.359,49.91,160.574,157.774,173.285,45.804,14.59,0.918
2018-12-05 08:02:55,696.361,49.97,157.362,152.673,169.838,45.44,14.63,0.916
2018-12-05 08:03:56,696.363,49.97,151.389,150.964,166.717,46.933,12.45,0.899
2018-12-05 08:04:57,696.364,49.96,172.723,174.28,189.859,53.576,11.31,0.921
2018-12-05 08:05:58,696.366,49.97,168.13,178.061,186.377,46.077,13.43,0.921
2018-12-05 08:07:02,696.369,49.9,161.214,169.095,180.712,49.198,11.85,0.939
2018-12-05 08:08:03,696.37,49.98,154.233,152.532,167.513,46.297,11.84,0.914
2018-12-05 08:09:28,696.372,49.9,160.195,161.422,175.5,46.923,12.54,0.936
2018-12-05 08:16:25,696.386,50.14,160.1,158.427,179.606,62.44,9.86,0.947
2018-12-05 08:17:08,696.388,49.92,162.75,153.012,179.851,68.899,10.89,0.951
2018-12-05 08:18:09,696.39,49.87,178.498,162.967,190.149,64.462,12.07,0.937
2018-12-05 08:19:10,696.392,49.94,169.908,154.667,182.232,63.687,10.82,0.931
2018-12-05 08:20:11,696.394,49.99,174.436,155.179,186.561,63.873,9.55,0.935
2018-12-05 08:21:13,696.396,49.99,180.623,161.084,192.041,63.211,10.23,0.934
2018-12-05 08:22:13,696.398,49.97,177.123,166.545,193.234,61.025,10.97,0.94
2018-12-05 08:23:14,696.4,49.99,189.318,176.02,205.178,64.751,10.48,0.936
2018-12-05 08:24:15,696.402,50.0,181.531,163.299,191.201,60.372,12.86,0.916
2018-12-05 08:25:15,696.404,49.95,195.268,174.171,202.851,63.408,10.63,0.93
2018-12-05 08:26:16,696.406,49.95,206.638,172.939,207.274,65.268,11.82,0.944
2018-12-05 08:29:26,696.413,50.13,187.373,155.886,188.716,64.976,8.75,0.934
2018-12-05 08:30:25,696.415,50.11,222.448,181.013,223.471,75.348,12.43,0.926
2018-12-05 08:31:21,696.417,50.13,227.332,185.43,223.905,65.112,9.67,0.947
2018-12-05 08:32:22,696.42,50.2,211.79,172.812,207.57,63.855,11.59,0.933
2018-12-05 08:33:23,696.422,50.21,231.244,194.157,230.623,65.59,11.58,0.936
2018-12-05 08:34:24,696.425,50.16,226.904,180.547,223.077,80.622,13.11,0.941
2018-12-05 08:35:27,696.427,50.15,220.654,176.124,217.411,77.084,12.49,0.94
2018-12-05 08:36:27,696.429,50.14,212.524,174.17,214.073,77.301,9.01,0.945
2018-12-05 08:37:35,696.432,50.15,234.939,191.029,235.188,78.767,12.6,0.951
2018-12-05 08:39:32,696.434,50.2,236.684,190.322,235.18,87.119,12.18,0.951
2018-12-05 08:39:32,696.437,50.18,227.948,194.827,227.545,71.831,11.87,0.956
2018-12-05 10:47:26,696.734,50.04,189.242,161.571,189.609,67.788,11.37,0.962
2018-12-05 10:48:27,696.737,50.04,212.607,188.084,214.642,66.097,10.19,0.964
2018-12-05 10:49:28,696.739,50.0,211.506,179.733,211.448,70.395,10.59,0.964
2018-12-05 10:50:29,696.741,49.97,205.578,169.426,203.654,73.308,11.53,0.962
2018-12-05 10:51:34,696.744,49.96,207.38,173.002,205.213,71.768,11.0,0.967
2018-12-05 11:07:45,696.782,49.96,215.803,195.787,219.03,66.617,12.68,0.952
2018-12-05 11:08:46,696.784,49.94,214.04,184.698,214.405,71.703,10.9,0.956
2018-12-05 11:09:48,696.786,49.95,236.686,205.853,235.437,70.881,10.8,0.96
2018-12-05 11:10:47,696.789,49.93,204.16,174.661,204.832,72.672,11.7,0.948
2018-12-05 11:11:48,696.791,49.95,228.889,200.288,230.594,72.805,12.26,0.957
2018-12-05 11:12:50,696.794,49.99,220.934,195.39,223.454,71.115,11.76,0.962
2018-12-05 11:13:51,696.796,50.0,207.389,180.796,209.418,70.56,10.32,0.948
2018-12-05 11:14:52,696.799,50.0,232.331,208.128,237.555,71.318,10.39,0.962
2018-12-05 11:15:52,696.801,50.04,207.738,184.323,211.435,67.145,9.81,0.949
2018-12-05 11:16:57,696.803,50.01,229.031,211.35,235.534,67.967,11.45,0.956
2018-12-05 11:17:54,696.806,50.08,213.118,201.601,220.944,63.498,12.35,0.947
2018-12-05 11:21:30,696.813,50.1,210.587,184.399,214.757,71.817,10.79,0.95
2018-12-05 11:24:11,696.82,50.07,236.674,202.465,237.618,73.79,10.89,0.955
2018-12-05 11:25:55,696.822,50.04,218.498,188.728,218.963,72.732,11.85,0.95
2018-12-05 11:26:06,696.825,49.98,218.086,199.218,222.631,68.168,13.47,0.965
2018-12-05 11:27:02,696.827,49.98,214.034,189.954,217.63,70.493,11.36,0.947
2018-12-05 11:28:06,696.83,49.99,211.25,189.792,213.867,70.44,12.39,0.95
2018-12-05 11:29:20,696.832,49.98,231.907,209.643,234.182,67.58,11.65,0.946
2018-12-05 11:30:05,696.834,50.0,218.219,196.345,219.432,66.625,12.59,0.947
2018-12-05 11:31:06,696.837,50.05,213.893,194.766,218.405,67.272,11.3,0.947
2018-12-05 11:32:07,696.839,50.07,214.633,196.835,218.407,68.301,10.49,0.956
2018-12-05 11:33:12,696.842,50.02,213.237,186.56,216.967,70.853,11.68,0.952
2018-12-05 11:34:10,696.844,49.98,221.705,201.838,226.225,68.93,11.91,0.941
2018-12-05 11:35:10,696.847,49.95,210.717,185.134,213.642,72.007,10.0,0.936
2018-12-05 11:36:11,696.849,49.95,222.454,200.488,226.08,67.508,12.29,0.964
2018-12-05 11:37:12,696.851,49.95,208.334,185.986,211.884,67.951,10.4,0.953
2018-12-05 11:38:14,696.854,49.92,205.341,177.065,207.216,68.795,11.44,0.964
2018-12-05 11:41:19,696.861,49.91,219.049,197.421,222.154,68.621,12.15,0.945
2018-12-05 11:42:17,696.863,49.9,219.653,191.7,221.068,71.313,11.84,0.952
2018-12-05 11:43:27,696.865,49.97,208.195,188.033,212.231,67.863,12.44,0.94
2018-12-05 11:44:23,696.868,50.06,211.454,194.659,217.84,65.696,11.09,0.94
2018-12-05 11:45:19,696.87,50.0,203.115,182.823,210.843,70.74,11.53,0.945
2018-12-05 11:46:22,696.873,50.02,202.905,181.132,208.051,69.175,12.56,0.949
2018-12-05 11:50:34,696.882,50.01,222.413,207.77,230.149,68.146,13.66,0.942
2018-12-05 11:51:24,696.885,50.04,196.324,187.807,204.827,61.048,10.43,0.934
2018-12-05 11:53:07,696.887,50.07,207.716,196.317,215.184,62.265,9.91,0.937
2018-12-05 13:12:42,697.039,50.04,210.594,200.497,217.984,58.132,12.25,0.947
2018-12-05 13:13:40,697.042,50.0,199.872,190.112,205.721,55.93,10.21,0.949
2018-12-05 13:14:41,697.044,50.01,237.047,226.515,242.471,58.213,12.61,0.946
2018-12-05 13:16:50,697.047,49.99,223.802,209.245,227.341,58.165,13.0,0.952
2018-12-05 13:16:50,697.049,49.95,223.942,203.393,226.347,63.239,10.93,0.95
2018-12-05 13:17:44,697.052,49.94,226.318,209.926,229.707,60.46,11.59,0.95
2018-12-05 13:18:45,697.054,49.95,213.598,187.311,209.604,64.844,14.4,0.975
2018-12-05 13:36:00,697.097,49.97,240.138,222.98,247.342,72.504,12.7,0.969
2018-12-05 13:37:01,697.1,50.01,244.523,227.63,249.521,69.213,11.29,0.958
2018-12-05 13:38:04,697.103,49.93,276.964,246.823,270.044,70.038,11.36,0.972
2018-12-05 13:39:09,697.105,49.89,222.324,204.321,227.696,69.527,13.2,0.961
2018-12-05 13:40:05,697.108,49.87,230.977,217.496,238.103,67.681,12.94,0.96
2018-12-05 13:41:05,697.11,49.87,235.628,220.991,241.389,68.037,13.57,0.975
2018-12-05 13:42:06,697.113,49.91,249.522,233.506,255.408,68.802,12.5,0.964
2018-12-05 13:43:10,697.116,49.92,233.576,227.348,242.798,65.157,11.28,0.965
2018-12-05 13:44:08,697.118,49.95,226.525,223.974,236.543,63.696,13.69,0.968
2018-12-05 13:45:28,697.121,49.96,219.169,210.137,227.99,67.063,12.79,0.967
2018-12-05 13:46:10,697.124,49.96,228.311,210.445,233.94,67.312,11.15,0.963
2018-12-05 13:47:46,697.126,49.95,223.816,209.914,229.223,67.159,13.37,0.959
2018-12-05 13:48:11,697.129,50.02,229.376,214.458,234.949,66.677,13.0,0.969
2018-12-05 13:49:12,697.131,50.07,223.345,208.345,229.864,68.972,12.93,0.959
2018-12-05 13:50:14,697.134,50.07,224.751,210.989,229.172,65.093,11.25,0.971
2018-12-05 13:51:16,697.136,50.09,260.373,233.918,261.458,69.822,11.61,0.964
2018-12-05 13:52:15,697.139,50.08,237.715,218.049,241.782,66.343,11.13,0.962
2018-12-05 13:53:17,697.141,50.07,245.413,223.486,246.989,68.129,11.52,0.961
2018-12-05 13:54:17,697.144,50.04,236.993,223.823,242.842,67.488,13.64,0.963
2018-12-05 13:55:18,697.147,50.04,233.098,207.056,234.466,71.78,12.71,0.965
2018-12-05 13:56:27,697.149,50.04,249.211,228.562,248.804,67.347,13.34,0.954
2018-12-05 13:57:20,697.152,50.06,234.666,212.076,236.603,69.093,12.98,0.957
