Timestamp,E_Active,E_Reactive,Freq,I_1,I_2,I_3,ITHD1,PF_avg
2018-11-19 11:20:55,670.889,133.148,50.07,268.489,288.746,210.494,11.83,0.965
2018-11-19 11:21:56,670.892,133.149,49.99,246.746,265.505,187.309,11.87,0.953
2018-11-19 11:22:57,670.894,133.149,49.97,268.113,280.944,200.093,13.71,0.96
2018-11-19 11:24:15,670.897,133.15,49.97,278.338,294.368,217.844,13.63,0.965
2018-11-19 11:25:00,670.9,133.151,49.93,285.349,302.787,226.12,13.46,0.966
2018-11-19 11:26:01,670.903,133.152,49.94,280.854,296.447,221.651,14.87,0.965
2018-11-19 11:27:02,670.906,133.152,49.95,252.155,266.049,198.321,14.13,0.957
2018-11-19 11:28:11,670.908,133.153,49.96,275.64,290.593,221.872,14.55,0.969
2018-11-19 11:30:33,670.911,133.154,50.04,266.278,280.501,204.978,14.89,0.965
2018-11-19 11:30:33,670.914,133.155,50.04,266.175,289.902,203.424,13.22,0.962
2018-11-19 11:31:08,670.917,133.155,50.06,272.556,288.728,215.035,15.69,0.966
2018-11-19 11:32:09,670.919,133.156,50.09,275.439,289.064,225.041,13.61,0.966
2018-11-19 11:33:07,670.922,133.157,50.08,281.385,293.943,229.805,14.33,0.972
2018-11-19 11:34:14,670.925,133.157,50.12,269.733,281.842,215.67,13.9,0.961
2018-11-19 11:35:09,670.928,133.158,50.06,258.087,269.186,201.351,11.96,0.965
2018-11-19 11:36:12,670.93,133.159,50.04,255.138,272.972,206.117,14.07,0.961
2018-11-19 11:37:10,670.933,133.16,50.0,270.167,281.451,224.624,11.75,0.968
2018-11-19 11:38:11,670.936,133.16,49.98,256.826,274.958,200.863,11.67,0.967
2018-11-19 11:39:29,670.939,133.161,49.99,256.791,267.72,202.115,12.39,0.961
2018-11-19 11:41:12,670.941,133.162,50.0,263.417,272.233,214.754,15.03,0.972
2018-11-19 11:41:15,670.944,133.162,49.93,251.188,258.225,201.409,13.25,0.965
2018-11-19 11:42:15,670.947,133.163,49.97,244.485,259.128,193.323,12.28,0.962
2018-11-19 11:43:18,670.949,133.164,49.96,261.481,282.407,203.771,12.38,0.961
2018-11-19 11:47:20,670.96,133.167,49.95,256.637,272.669,203.039,11.24,0.961
2018-11-19 11:48:22,670.963,133.167,49.98,241.208,255.983,189.516,12.2,0.973
2018-11-19 11:49:22,670.965,133.168,50.03,241.17,259.543,186.371,13.25,0.979
2018-11-19 11:50:23,670.968,133.169,50.07,211.363,227.206,165.78,13.98,0.972
2018-11-19 11:51:29,670.97,133.169,50.18,210.337,231.538,162.47,14.26,0.977
2018-11-19 11:56:32,670.982,133.172,50.17,200.955,219.302,154.794,17.5,0.974
2018-11-19 11:57:40,670.984,133.172,50.11,193.266,212.871,142.332,17.49,0.978
2018-11-19 11:58:35,670.986,133.173,50.09,201.356,219.768,149.589,18.11,0.975
2018-11-19 11:59:48,670.989,133.173,50.06,177.46,205.017,134.816,15.07,0.984
2018-11-19 12:02:31,670.992,133.174,50.03,179.628,193.354,130.445,14.36,0.986
2018-11-19 12:03:37,670.996,133.174,50.02,190.03,207.023,138.195,14.69,0.986
2018-11-19 12:05:06,670.998,133.174,49.97,174.141,185.269,125.118,14.99,0.985
2018-11-19 12:08:40,671.006,133.176,49.92,191.337,204.419,132.298,13.62,0.987
2018-11-19 12:09:41,671.008,133.176,49.9,191.627,203.177,132.21,14.4,0.986
2018-11-19 12:10:41,671.01,133.176,49.91,173.712,183.351,115.987,15.32,0.985
2018-11-19 12:11:42,671.012,133.176,49.91,173.189,193.544,112.567,15.21,0.984
2018-11-19 12:12:44,671.013,133.176,49.86,170.88,183.944,113.429,15.26,0.984
2018-11-19 12:13:46,671.015,133.177,49.86,170.663,182.93,118.945,15.15,0.985
2018-11-19 12:14:45,671.017,133.177,49.86,174.267,187.274,123.505,14.21,0.985
2018-11-19 12:15:46,671.019,133.177,49.89,183.638,204.503,128.82,14.05,0.986
2018-11-19 12:16:47,671.021,133.177,49.93,182.217,197.196,126.362,15.21,0.985
2018-11-19 12:17:48,671.023,133.177,49.9,166.545,181.068,110.424,15.42,0.984
2018-11-19 12:18:49,671.024,133.178,49.89,170.59,183.173,119.418,15.02,0.984
2018-11-19 12:19:50,671.026,133.178,49.91,173.956,188.973,121.376,14.97,0.985
2018-11-19 12:20:51,671.028,133.178,49.85,173.422,186.35,119.513,14.71,0.985
2018-11-19 12:21:53,671.03,133.178,49.86,176.054,189.383,122.648,13.82,0.987
2018-11-19 12:22:53,671.032,133.179,49.87,183.816,202.592,137.736,14.0,0.987
2018-11-19 12:23:54,671.034,133.179,49.89,180.143,205.069,135.602,15.66,0.993
2018-11-19 12:24:55,671.036,133.179,49.94,165.45,185.041,111.947,15.57,0.984
2018-11-19 12:27:30,671.037,133.179,49.95,169.815,184.872,112.989,15.54,0.985
2018-11-19 12:27:57,671.041,133.18,50.01,169.63,194.314,118.268,14.55,0.984
2018-11-19 12:28:58,671.043,133.18,50.0,181.273,200.514,130.002,14.18,0.986
2018-11-19 12:29:59,671.045,133.18,49.96,182.45,200.417,122.97,14.88,0.985
2018-11-19 12:31:01,671.047,133.18,49.96,167.395,182.581,106.941,15.3,0.984
2018-11-19 12:32:01,671.048,133.18,49.88,171.402,188.301,117.778,14.95,0.984
2018-11-19 12:33:02,671.05,133.181,49.83,173.301,182.801,119.059,14.71,0.983
2018-11-19 12:34:04,671.052,133.181,49.82,172.673,186.859,114.563,14.69,0.984
2018-11-19 12:35:05,671.054,133.181,49.82,174.129,188.064,113.805,14.01,0.984
2018-11-19 12:36:06,671.056,133.181,49.87,183.669,202.132,125.006,13.8,0.985
2018-11-19 12:37:06,671.058,133.181,49.97,180.657,196.536,131.091,15.54,0.985
2018-11-19 12:38:10,671.059,133.182,50.07,164.319,181.092,116.64,15.55,0.985
2018-11-19 12:39:08,671.061,133.182,50.09,165.223,181.799,111.709,15.34,0.984
2018-11-19 12:40:13,671.063,133.182,50.11,168.879,187.439,116.562,15.36,0.985
2018-11-19 12:41:10,671.065,133.182,50.1,170.297,185.429,124.282,14.96,0.986
2018-11-19 12:42:10,671.067,133.182,50.09,182.676,199.24,142.136,14.08,0.986
2018-11-19 12:43:11,671.069,133.183,50.1,184.364,196.962,139.623,13.76,0.987
2018-11-19 12:44:12,671.07,133.183,50.1,180.764,199.742,133.17,15.41,0.991
2018-11-19 12:45:13,671.072,133.183,50.12,164.452,179.445,115.751,15.53,0.985
2018-11-19 12:46:16,671.074,133.183,50.2,167.018,183.147,126.338,15.21,0.985
2018-11-19 12:47:16,671.076,133.183,50.23,169.352,182.676,119.433,15.16,0.984
2018-11-19 12:48:16,671.078,133.184,50.1,170.18,191.122,116.979,14.51,0.983
2018-11-19 12:49:17,671.08,133.184,50.1,181.432,198.947,126.541,14.03,0.985
2018-11-19 12:50:19,671.081,133.184,50.07,182.809,197.438,125.921,14.36,0.985
2018-11-19 12:51:19,671.083,133.184,50.07,165.311,186.733,116.264,15.6,0.984
2018-11-19 12:52:21,671.085,133.184,50.05,167.934,178.956,114.645,15.3,0.984
2018-11-19 12:53:44,671.087,133.185,50.04,167.734,182.869,111.519,14.97,0.984
2018-11-19 12:55:14,671.089,133.185,50.02,169.13,185.009,110.417,14.85,0.984
2018-11-19 12:57:25,671.094,133.185,50.06,180.059,194.857,129.66,14.32,0.987
2018-11-19 12:58:28,671.096,133.186,50.01,169.057,184.174,123.852,15.18,0.985
2018-11-19 13:00:28,671.1,133.186,49.96,170.86,187.026,135.396,14.88,0.986
2018-11-19 13:01:30,671.102,133.186,49.9,169.638,189.562,141.12,14.94,0.986
2018-11-19 13:02:31,671.104,133.186,49.83,170.95,193.655,134.549,14.73,0.986
2018-11-19 13:03:30,671.106,133.187,49.89,182.422,206.184,139.538,14.13,0.988
2018-11-19 13:04:31,671.107,133.187,50.05,184.351,201.574,140.919,14.41,0.989
2018-11-19 13:05:32,671.109,133.187,50.15,167.832,191.752,127.401,15.35,0.987
2018-11-19 13:06:37,671.111,133.187,50.27,173.985,193.128,132.756,15.13,0.988
2018-11-19 13:07:35,671.113,133.187,50.38,185.677,207.52,133.868,15.69,0.98
2018-11-19 13:08:35,671.115,133.188,50.25,197.058,215.812,149.077,15.22,0.979
2018-11-19 13:09:36,671.117,133.188,50.1,196.816,209.532,157.905,13.47,0.983
2018-11-19 13:10:37,671.12,133.189,49.95,191.43,204.903,155.543,12.28,0.977
2018-11-19 13:11:38,671.122,133.189,49.92,235.357,251.329,194.549,12.02,0.976
2018-11-19 13:12:39,671.125,133.19,49.88,218.477,233.671,180.811,12.03,0.973
2018-11-19 13:13:40,671.127,133.19,50.01,244.24,262.379,212.281,11.15,0.977
2018-11-19 13:14:41,671.13,133.191,50.08,236.572,253.905,202.303,11.54,0.972
2018-11-19 13:15:42,671.132,133.191,50.09,241.257,263.868,208.49,12.35,0.978
2018-11-19 13:18:08,671.137,133.193,50.1,232.575,253.84,196.701,11.88,0.973
2018-11-19 13:18:49,671.14,133.193,50.06,243.304,270.21,209.673,12.12,0.973
2018-11-19 13:19:45,671.143,133.194,50.05,245.506,267.416,212.082,10.73,0.972
2018-11-19 13:20:58,671.145,133.194,50.05,241.663,253.961,193.95,11.74,0.97
2018-11-19 13:21:50,671.148,133.195,50.01,267.561,282.525,222.83,12.83,0.971
2018-11-19 13:22:48,671.151,133.196,50.07,250.021,266.022,206.395,12.15,0.979
2018-11-19 13:23:49,671.153,133.196,50.08,249.431,278.196,212.435,12.01,0.971
2018-11-19 13:24:50,671.156,133.197,50.06,254.2,267.035,218.09,12.23,0.968
2018-11-19 13:25:51,671.159,133.198,50.05,253.72,267.463,212.179,10.92,0.962
2018-11-19 13:26:52,671.161,133.198,50.06,248.218,263.813,207.396,13.48,0.966
2018-11-19 13:27:53,671.164,133.199,50.12,254.986,278.392,220.649,10.79,0.967
2018-11-19 13:28:55,671.167,133.2,50.11,252.413,271.351,224.302,12.18,0.966
2018-11-19 13:29:55,671.17,133.2,50.11,248.6,262.837,209.094,8.78,0.959
2018-11-19 13:30:56,671.172,133.201,50.03,245.799,256.573,211.34,11.49,0.967
2018-11-19 13:31:57,671.175,133.202,49.95,261.743,284.594,225.973,11.4,0.962
2018-11-19 13:32:59,671.178,133.203,49.85,257.042,271.188,233.56,11.43,0.959
2018-11-19 13:34:01,671.181,133.203,49.79,235.744,247.955,203.809,13.55,0.974
2018-11-19 13:34:59,671.183,133.204,49.81,263.055,278.762,226.311,12.96,0.967
2018-11-19 13:36:00,671.186,133.204,49.82,272.051,288.36,227.989,10.98,0.969
2018-11-19 13:37:01,671.189,133.205,49.83,268.501,280.678,221.833,12.8,0.979
2018-11-19 13:38:02,671.191,133.206,49.94,241.047,250.807,199.035,13.4,0.974
2018-11-19 13:39:03,671.194,133.206,49.99,249.397,264.634,206.277,14.0,0.967
2018-11-19 13:40:05,671.197,133.207,50.15,256.232,276.537,211.655,10.41,0.963
2018-11-19 13:41:06,671.199,133.208,50.24,255.411,270.679,210.936,10.91,0.965
2018-11-19 13:42:06,671.202,133.209,50.22,251.414,260.584,207.638,11.08,0.965
2018-11-19 13:43:07,671.205,133.209,50.15,246.252,265.214,213.558,12.55,0.956
2018-11-19 13:44:08,671.207,133.21,50.04,250.016,279.505,210.439,11.1,0.964
2018-11-19 13:45:09,671.21,133.211,50.04,258.736,279.93,216.091,11.55,0.96
2018-11-19 13:46:10,671.213,133.212,50.0,277.364,294.454,234.762,12.16,0.957
2018-11-19 13:47:11,671.216,133.212,50.09,273.198,288.503,240.241,10.58,0.958
2018-11-19 13:48:11,671.219,133.213,50.11,260.634,275.107,225.886,10.13,0.961
2018-11-19 13:49:12,671.221,133.214,50.01,268.223,286.634,227.705,12.38,0.97
2018-11-19 13:50:14,671.224,133.214,49.93,253.929,268.861,213.714,12.36,0.971
2018-11-19 13:51:18,671.227,133.215,49.96,246.766,268.083,209.675,12.39,0.972
2018-11-19 13:52:16,671.23,133.216,49.95,263.815,283.073,222.683,11.61,0.979
2018-11-19 13:53:17,671.232,133.216,49.94,271.393,284.063,215.714,11.39,0.967
2018-11-19 13:54:17,671.235,133.217,49.92,277.196,296.275,221.716,12.56,0.96
2018-11-19 13:55:19,671.238,133.218,49.91,252.631,281.004,216.69,11.87,0.965
2018-11-19 13:56:19,671.24,133.219,49.87,258.334,285.281,209.154,11.22,0.965
2018-11-19 13:57:20,671.243,133.219,49.88,258.892,296.112,206.072,10.5,0.972
2018-11-19 13:58:21,671.246,133.22,49.88,249.785,266.291,196.443,12.82,0.967
2018-11-19 13:59:23,671.249,133.22,49.95,258.167,280.065,205.547,12.37,0.966
2018-11-19 14:00:23,671.251,133.221,50.03,234.732,280.081,179.009,12.91,0.975
2018-11-19 14:01:24,671.254,133.222,50.08,235.193,257.771,183.101,13.11,0.977
2018-11-19 14:02:24,671.257,133.222,50.13,239.83,278.118,190.345,11.44,0.966
2018-11-19 14:03:25,671.259,133.223,50.07,239.277,266.846,189.654,13.86,0.978
2018-11-19 14:04:27,671.262,133.223,50.04,250.776,276.166,200.656,10.88,0.974
2018-11-19 14:08:17,671.27,133.226,49.9,263.346,285.467,208.084,11.88,0.971
2018-11-19 14:10:35,671.278,133.227,49.91,253.042,271.539,198.754,10.79,0.963
2018-11-19 14:13:19,671.28,133.228,49.85,254.241,268.597,195.75,12.88,0.968
2018-11-19 14:14:39,671.289,133.23,49.82,284.953,295.294,227.756,11.9,0.957
2018-11-19 14:17:38,671.297,133.232,49.93,268.711,281.571,208.551,12.69,0.969
2018-11-19 14:18:41,671.299,133.233,49.97,261.54,271.404,196.953,10.61,0.959
2018-11-19 14:22:43,671.31,133.236,49.91,271.7,288.841,204.129,11.52,0.955
2018-11-19 14:34:56,671.343,133.244,49.96,252.647,277.429,203.612,12.72,0.967
2018-11-19 14:35:56,671.345,133.244,49.91,263.846,290.135,208.668,10.76,0.97
2018-11-19 14:41:00,671.359,133.248,49.87,262.899,298.215,196.928,11.62,0.962
2018-11-19 14:42:01,671.361,133.249,49.88,262.788,280.985,198.319,10.09,0.967
2018-11-19 14:43:07,671.364,133.249,49.91,255.902,270.506,197.904,12.7,0.959
2018-11-19 14:44:17,671.367,133.25,49.92,266.177,280.877,209.885,11.61,0.957
2018-11-19 14:45:07,671.37,133.251,50.0,273.873,284.473,214.38,11.25,0.951
2018-11-19 14:46:05,671.372,133.251,50.1,263.081,273.8,204.919,10.34,0.963
2018-11-19 14:47:07,671.375,133.252,50.05,254.799,271.268,198.41,9.17,0.96
2018-11-19 14:48:08,671.378,133.253,50.0,257.696,266.821,203.945,12.4,0.964
2018-11-19 14:49:08,671.38,133.254,49.94,262.887,290.594,197.73,11.9,0.967
2018-11-19 14:50:09,671.383,133.254,49.92,269.826,284.345,214.089,11.01,0.962
2018-11-19 14:51:10,671.386,133.255,49.9,259.335,271.619,204.926,13.99,0.954
2018-11-19 14:52:11,671.389,133.256,49.9,246.879,259.496,195.169,12.22,0.963
2018-11-19 14:53:13,671.391,133.256,49.96,259.29,267.691,210.129,12.15,0.968
2018-11-19 14:54:14,671.394,133.257,49.93,245.888,258.854,187.376,11.73,0.964
2018-11-19 14:55:15,671.396,133.257,49.94,238.183,250.406,180.588,11.29,0.972
2018-11-19 14:56:17,671.399,133.258,50.0,229.24,247.712,175.494,12.39,0.969
2018-11-19 14:57:17,671.401,133.259,50.0,256.795,275.741,202.701,10.63,0.961
2018-11-19 14:58:16,671.404,133.259,50.05,272.379,307.18,209.995,9.95,0.969
2018-11-19 15:01:57,671.413,133.262,50.11,270.398,280.925,214.313,11.16,0.957
2018-11-19 15:02:28,671.415,133.262,50.07,259.692,276.805,217.187,12.79,0.949
2018-11-19 15:03:22,671.418,133.263,50.09,280.632,295.228,224.486,10.05,0.957
2018-11-19 15:04:22,671.421,133.264,50.09,264.253,300.693,207.776,10.71,0.966
2018-11-19 15:05:26,671.424,133.265,50.1,267.951,286.287,220.434,12.09,0.966
2018-11-19 15:06:34,671.427,133.265,50.1,244.98,280.958,198.029,13.24,0.967
2018-11-19 15:10:44,671.438,133.268,50.12,276.73,285.695,222.992,11.32,0.966
2018-11-19 15:11:32,671.441,133.269,50.23,274.117,284.525,220.561,10.97,0.957
2018-11-19 15:12:29,671.443,133.27,50.21,283.006,310.684,216.576,11.7,0.973
2018-11-19 15:13:38,671.446,133.27,50.16,274.005,299.405,210.144,12.61,0.971
2018-11-19 15:14:37,671.449,133.271,50.03,271.572,296.4,214.453,11.07,0.969
2018-11-19 15:15:37,671.452,133.272,49.81,268.784,294.132,211.518,11.68,0.963
2018-11-19 15:17:01,671.455,133.272,49.75,262.576,271.694,200.103,10.45,0.973
2018-11-19 15:19:36,671.463,133.275,49.91,269.415,282.128,212.179,13.55,0.965
2018-11-19 15:21:23,671.466,133.275,50.05,271.664,289.268,219.805,13.57,0.966
2018-11-19 15:22:39,671.472,133.277,50.11,259.848,271.647,203.724,12.15,0.957
2018-11-19 15:23:42,671.474,133.277,50.06,261.159,271.371,206.495,11.95,0.965
2018-11-19 15:24:42,671.477,133.278,50.06,278.855,291.16,226.375,10.84,0.966
2018-11-19 15:25:42,671.48,133.279,50.08,280.804,295.495,223.508,11.99,0.964
2018-11-19 15:26:43,671.482,133.28,50.1,263.16,277.477,198.659,10.15,0.964
2018-11-19 15:27:44,671.485,133.28,50.12,265.431,274.29,196.707,12.18,0.961
2018-11-19 15:28:46,671.488,133.281,50.13,258.975,264.515,197.776,11.95,0.961
2018-11-19 15:29:45,671.49,133.282,50.12,266.74,273.775,208.18,13.16,0.959
2018-11-19 15:30:46,671.493,133.282,50.13,269.04,275.051,206.73,13.08,0.965
2018-11-19 15:31:48,671.496,133.283,50.12,280.543,292.145,218.678,12.08,0.964
2018-11-19 15:32:48,671.498,133.284,50.1,278.327,284.898,216.323,11.73,0.962
2018-11-19 15:33:50,671.501,133.284,50.18,278.191,286.765,226.201,11.67,0.969
2018-11-19 15:34:50,671.504,133.285,50.15,258.823,264.64,199.947,11.42,0.963
2018-11-19 15:35:51,671.507,133.286,50.12,263.735,276.414,202.488,9.96,0.962
2018-11-19 15:36:54,671.509,133.286,50.15,276.397,285.04,210.501,12.96,0.961
2018-11-19 15:37:53,671.512,133.287,50.17,250.958,257.927,193.6,11.53,0.978
2018-11-19 15:38:56,671.515,133.288,50.25,264.016,273.046,207.269,12.96,0.969
2018-11-19 15:43:13,671.525,133.29,50.2,265.064,277.187,207.143,12.67,0.97
2018-11-19 16:51:01,671.703,133.336,50.15,256.132,284.428,200.057,11.83,0.965
2018-11-19 16:52:07,671.706,133.337,50.14,232.54,264.22,189.298,12.01,0.966
